Média (pesos);RC;Área Aberta;Vegetação Secundária;BR 163;Proximidade a área urbana;Estradas vicinais;Tamanho dos imóveis;Imóveis certificados;Declividade;Rios ;Assentamento;Embargo;Floresta;Unidade de Conservação;Terra Indígena;;;
731;0,09452355;0,199917931;0,142876231;0,14989703;0,096499457;0,089081036;0,072768997;0,066952782;0,046143356;0,043958223;0,030836425;0,025533158;0,01543798;0,011122328;0,008975065;;;
856;0,094515358;0,204263396;0,141007044;0,153050167;0,098857149;0,084743182;0,077008946;0,063954263;0,044928634;0,041779193;0,03100829;0,024728719;0,014827496;0,010904133;0,008939388;;;
386;0,094508988;0,200041065;0,139208033;0,152756311;0,094230003;0,088655728;0,076908623;0,067482957;0,046123736;0,044022044;0,031213834;0,024979322;0,014784011;0,010899066;0,008695267;;;
384;0,094505178;0,196585674;0,144736524;0,151965858;0,095153806;0,086376434;0,073096644;0,072252484;0,046532389;0,0414604;0,031735279;0,025034806;0,015338906;0,010952845;0,008777953;;;
573;0,094484431;0,203227579;0,146195205;0,145680822;0,096268599;0,084128273;0,076458467;0,067224135;0,044330427;0,045865351;0,030852695;0,02504825;0,015184601;0,01076808;0,008767515;;;
681;0,094458654;0,189699823;0,150837038;0,141749167;0,102716088;0,083946306;0,082951217;0,067203769;0,045529887;0,041991984;0,032801549;0,02529993;0,015724265;0,01054431;0,009004667;;;
269;0,094456798;0,203668819;0,145662529;0,136748128;0,106460378;0,08621938;0,075343939;0,064345386;0,045563556;0,044302172;0,030981673;0,025855723;0,014590056;0,011219443;0,009038818;;;
64;0,094443839;0,201820522;0,143081474;0,140079945;0,105671899;0,086468863;0,073544518;0,069373208;0,044392479;0,044410294;0,03062837;0,025238142;0,015216142;0,011031512;0,009042633;;;
182;0,094440862;0,205334792;0,144946521;0,15115499;0,095581257;0,085617916;0,069787976;0,068601972;0,043920778;0,045063487;0,030290656;0,024809024;0,015031253;0,01113875;0,008720628;;;
70;0,09442661;0,19909866;0,141578224;0,145183248;0,105522164;0,084272385;0,077251837;0,065774163;0,046193823;0,042976715;0,031395566;0,025122319;0,015854635;0,010912814;0,008863449;;;
223;0,094424859;0,19843099;0,153759166;0,139396321;0,095649208;0,08522847;0,079021456;0,068068676;0,045376496;0,043948295;0,031328488;0,024662013;0,015481482;0,010780387;0,008868551;;;
909;0,094410928;0,202833025;0,150268453;0,141689999;0,0965596;0,084036412;0,079509559;0,064370651;0,044274698;0,045027217;0,032053189;0,025127713;0,014717023;0,0109106;0,008621861;;;
564;0,094398712;0,200011462;0,150994881;0,14300717;0,093831499;0,084006295;0,079273808;0,066982521;0,045462083;0,044744834;0,031282706;0,024786336;0,015536095;0,011266021;0,008814288;;;
114;0,094397969;0,201649769;0,151900851;0,143490743;0,09106989;0,086672138;0,075728711;0,068535404;0,045427019;0,042329051;0,032096926;0,02511984;0,016017332;0,011060524;0,008901801;;;
302;0,094383101;0,203257196;0,139772771;0,15432193;0,095489586;0,085461419;0,074380314;0,070158596;0,046348095;0,04140248;0,030237109;0,02444818;0,014890289;0,010920595;0,00891144;;;
39;0,09437576;0,20090151;0,149199071;0,14501103;0,103431695;0,086023807;0,070686301;0,064492136;0,045270393;0,044685;0,031175378;0,024776573;0,014811147;0,010723147;0,008812813;;;
353;0,094353749;0,208765108;0,145877854;0,144312349;0,092856499;0,085114986;0,072203698;0,06896279;0,046525973;0,043722812;0,030928468;0,025515308;0,015368164;0,01099432;0,008851671;;;
819;0,094339272;0,204667727;0,142569024;0,151775958;0,094925573;0,081624036;0,075958317;0,068574508;0,044746254;0,043921579;0,031371847;0,024823346;0,014813808;0,011463399;0,008764624;;;
707;0,094333192;0,199005271;0,144786439;0,150554027;0,098354641;0,089585471;0,069729216;0,069121102;0,045234467;0,043759159;0,031198618;0,024385279;0,01451319;0,011041235;0,008731886;;;
793;0,094314275;0,204944251;0,144959263;0,14305664;0,102205629;0,08634949;0,074763588;0,06628987;0,043378448;0,042772333;0,031023225;0,024930818;0,015500089;0,011112457;0,008713898;;;
60;0,094306675;0,201319872;0,151005335;0,14459799;0,099401474;0,08099489;0,075288372;0,068929396;0,043831591;0,043728002;0,032290995;0,023736088;0,014968896;0,011161966;0,008745135;;;
446;0,094289122;0,202806497;0,148924848;0,141182986;0,102374504;0,083519031;0,078063315;0,06387835;0,044191473;0,044292797;0,031571853;0,024464437;0,014857545;0,011023545;0,008848818;;;
680;0,094288666;0,200085899;0,149368881;0,141024516;0,100437807;0,088605155;0,072949152;0,068567283;0,044579427;0,042716173;0,031985065;0,024774432;0,014836031;0,011312894;0,008757285;;;
279;0,094282565;0,198476968;0,150033591;0,144748184;0,098797351;0,082571614;0,079933415;0,064941563;0,044544747;0,044505446;0,030597579;0,025334862;0,015395557;0,011220145;0,008898978;;;
249;0,0942751;0,201037787;0,140061669;0,142795527;0,103549518;0,088814135;0,078769713;0,065950087;0,045261517;0,042778521;0,030749532;0,025440639;0,015687112;0,010475271;0,008628974;;;
196;0,094254208;0,202785061;0,152445724;0,145307664;0,097136251;0,084099282;0,073793674;0,064935252;0,045269274;0,043375446;0,031891625;0,024665348;0,015059617;0,010513657;0,008722126;;;
954;0,094243232;0,203484707;0,149780226;0,14245322;0,093832282;0,087282926;0,074893791;0,068289879;0,044921895;0,043692017;0,03207947;0,024673433;0,014587615;0,011244494;0,008784045;;;
691;0,094241043;0,200242867;0,143392773;0,142165806;0,099919466;0,087890284;0,075845512;0,069216138;0,046265123;0,044264884;0,031239033;0,02508354;0,014965947;0,010625286;0,008883341;;;
174;0,094235195;0,198960091;0,149655003;0,146013452;0,097081497;0,0871153;0,077436171;0,065793751;0,042957347;0,04409763;0,030600363;0,025412868;0,015167344;0,010726339;0,008982842;;;
35;0,094223887;0,205621291;0,141372664;0,143777893;0,098949315;0,089170873;0,072738283;0,068117699;0,046678429;0,042598341;0,03094325;0,025228611;0,014832495;0,011142383;0,008828473;;;
700;0,094208974;0,201792748;0,146965893;0,150447275;0,094939276;0,090034749;0,072679811;0,062552221;0,045791641;0,044704178;0,030929617;0,024961713;0,014921601;0,010473773;0,008805504;;;
260;0,094191722;0,203883965;0,138705318;0,152855422;0,09794679;0,085985277;0,072334445;0,068927516;0,044610895;0,043500565;0,031335155;0,024437034;0,015177574;0,011409481;0,008890563;;;
588;0,094182992;0,209228878;0,14510612;0,146627965;0,094202866;0,086051974;0,069266846;0,070810675;0,046697171;0,042548032;0,03060427;0,024405439;0,014991287;0,01069082;0,008767657;;;
515;0,094173505;0,195615452;0,14874098;0,147175242;0,101566192;0,082281789;0,077558763;0,063820675;0,046403962;0,045534532;0,0309937;0,024752654;0,015401777;0,011268647;0,008885636;;;
47;0,094160801;0,195018036;0,142440841;0,14852648;0,102212709;0,08691906;0,07100849;0,07121015;0,047765037;0,043399065;0,031586713;0,025116308;0,015178646;0,010588845;0,00902962;;;
781;0,094160179;0,201624471;0,145294226;0,140867682;0,099402632;0,088175098;0,077653294;0,068376194;0,045280287;0,042766868;0,031105037;0,025001869;0,015251543;0,010536137;0,008664663;;;
962;0,094156071;0,194317258;0,145109723;0,154053959;0,093385656;0,090266355;0,073919944;0,067147572;0,045192705;0,044789331;0,031115386;0,025056328;0,015755723;0,01096038;0,00892968;;;
940;0,094147943;0,203182304;0,149684967;0,142145611;0,096272463;0,084300397;0,076913771;0,064473922;0,047716716;0,043702885;0,031046437;0,025740442;0,014847262;0,011321608;0,008651214;;;
977;0,09414664;0,201366088;0,150702598;0,140000328;0,097861633;0,083457949;0,079125413;0,066230376;0,045214175;0,043463922;0,032317117;0,025327127;0,01525369;0,010692051;0,008987533;;;
622;0,094126541;0,202034527;0,13689869;0,153817634;0,097487637;0,089372499;0,076067972;0,065762253;0,046254631;0,041786545;0,031840658;0,023992429;0,015151375;0,010922986;0,008610161;;;
584;0,094117835;0,200507112;0,152983063;0,140521244;0,099975146;0,085326234;0,073103891;0,067243412;0,046854673;0,042799403;0,030920896;0,024739319;0,014759244;0,011345961;0,008920403;;;
706;0,094113733;0,195470606;0,152249968;0,146734263;0,09719458;0,087956683;0,068289032;0,068622395;0,045700132;0,0451116;0,031492489;0,02518838;0,015725198;0,011141388;0,009123286;;;
814;0,094109413;0,203102736;0,133378259;0,15113625;0,096658509;0,094408347;0,073973065;0,068186137;0,045225712;0,043016809;0,031179341;0,024911593;0,015081839;0,010854184;0,00888722;;;
684;0,094103755;0,195174532;0,138513757;0,153555164;0,108107414;0,085576389;0,074342227;0,066916432;0,04452444;0,043435632;0,029899847;0,025297441;0,014737517;0,011092753;0,008826454;;;
490;0,094076967;0,19876889;0,146365005;0,144512686;0,096578514;0,084767084;0,081383642;0,065775308;0,046646475;0,043124591;0,031678584;0,025431873;0,014752438;0,011273425;0,008941483;;;
364;0,094065959;0,199294626;0,148271803;0,146831997;0,092184974;0,091739543;0,075185574;0,06731544;0,045754604;0,042845729;0,030825392;0,024688125;0,015411121;0,010865716;0,008785354;;;
630;0,094064684;0,192650672;0,150243551;0,141569952;0,10601831;0,08779739;0,076834918;0,064579553;0,046007009;0,043164232;0,0316047;0,024853279;0,014696767;0,011183515;0,008796154;;;
256;0,094063189;0,200884903;0,14420402;0,156370519;0,096349322;0,083444104;0,072608171;0,066336991;0,046683031;0,042493058;0,031102519;0,024393964;0,015505039;0,010684505;0,008939854;;;
425;0,09405487;0,201164223;0,14834488;0,148963896;0,096405436;0,08688558;0,070651083;0,06759842;0,046100565;0,042653479;0,03151296;0,024960618;0,014724114;0,011127109;0,008907639;;;
663;0,09405477;0,203352722;0,139720327;0,150019946;0,094148215;0,088017658;0,081118575;0,064677449;0,044113737;0,044151336;0,031169656;0,024981983;0,015151484;0,010514589;0,008862323;;;
538;0,094049038;0,203219363;0,140565509;0,148668241;0,100918995;0,085172896;0,074068861;0,065253308;0,046503576;0,043024994;0,03200759;0,025285909;0,015690791;0,010753366;0,008866601;;;
82;0,094042342;0,202854451;0,152260291;0,134633567;0,102059654;0,087570567;0,075925892;0,065852055;0,045275066;0,043010105;0,030650893;0,025566143;0,015098486;0,010512904;0,008729926;;;
771;0,094040496;0,197263933;0,139690905;0,155657108;0,095836448;0,091193568;0,073513967;0,066651528;0,045170933;0,044603072;0,031319125;0,025236646;0,014373682;0,010810716;0,00867837;;;
221;0,094039565;0,202778015;0,143491746;0,148812079;0,095914667;0,088411868;0,073498532;0,068467515;0,043630935;0,043898015;0,031333782;0,025128538;0,014920758;0,010838969;0,008874581;;;
741;0,09403832;0,20204639;0,143277599;0,148010666;0,102271813;0,086836745;0,072083942;0,064710336;0,046121855;0,043863076;0,031157676;0,024276221;0,015298641;0,011246809;0,008798229;;;
904;0,094036735;0,199147254;0,145958087;0,153682088;0,094788321;0,088176149;0,070952026;0,066316733;0,046001297;0,043851414;0,031056962;0,025201621;0,014999293;0,010890277;0,008978477;;;
323;0,094032026;0,198476947;0,142201766;0,159333536;0,096426379;0,086157461;0,074598043;0,062798291;0,044285933;0,044757503;0,030434881;0,025466982;0,014917954;0,011384035;0,008760286;;;
797;0,094029661;0,211632826;0,144871542;0,138443221;0,099938883;0,085074361;0,075444841;0,065359458;0,044421799;0,044081569;0,031212609;0,024659822;0,01512872;0,010827894;0,008902456;;;
11;0,094003609;0,200498183;0,143467526;0,149825844;0,09739368;0,091178812;0,071095641;0,066696941;0,04475459;0,043553239;0,031674747;0,024500686;0,01548678;0,011155583;0,008717748;;;
708;0,093994119;0,201353572;0,148388821;0,139487236;0,101885793;0,0846341;0,07410976;0,069309118;0,0469606;0,04294199;0,031568936;0,02459943;0,015218307;0,010863785;0,008678552;;;
952;0,093985443;0,205041616;0,144496575;0,148247564;0,099315826;0,087254108;0,069059841;0,065841874;0,046830494;0,043189735;0,030474634;0,025832626;0,014412265;0,01120049;0,008802354;;;
788;0,093959586;0,20588619;0,136185402;0,154967734;0,091315897;0,089366223;0,073585865;0,067815827;0,04599023;0,044108129;0,030811358;0,025321259;0,015036199;0,010784965;0,008824723;;;
363;0,093945747;0,196620868;0,144422603;0,149516271;0,099552947;0,084806815;0,078218497;0,067222182;0,046192183;0,04261949;0,031469037;0,024314168;0,015254829;0,01110373;0,008686377;;;
233;0,093915372;0,193800225;0,143012337;0,153229459;0,098395235;0,087125634;0,075906922;0,066668051;0,046131848;0,043718622;0,031714088;0,025041841;0,014911526;0,011338905;0,009005308;;;
957;0,093912285;0,194806712;0,145522629;0,153996807;0,106442347;0,083517705;0,069082969;0,065891543;0,046835575;0,04273146;0,031911175;0,024791227;0,01499117;0,010631169;0,008847513;;;
812;0,09390586;0,196204831;0,150758182;0,143948695;0,101093414;0,088972697;0,073444592;0,067605259;0,046835523;0,042189097;0,029564515;0,024929184;0,014789975;0,010856854;0,008807181;;;
800;0,093905577;0,197664661;0,151396837;0,140819111;0,10255848;0,08743595;0,075730458;0,064535436;0,044387631;0,044292653;0,031776461;0,024289546;0,015133849;0,011275004;0,008703924;;;
62;0,093898864;0,195358574;0,146089539;0,149311552;0,095919968;0,089886233;0,07396231;0,068257961;0,045973753;0,043112524;0,031584722;0,025155993;0,015278068;0,011305363;0,00880344;;;
826;0,093888915;0,202488146;0,141839189;0,14388785;0,099405529;0,088068873;0,078697036;0,064791808;0,045150503;0,044659994;0,030782758;0,025519956;0,015074023;0,010654709;0,008979625;;;
54;0,093887597;0,199838196;0,14770802;0,136917212;0,096952836;0,091767232;0,081145158;0,06589086;0,045384515;0,044109034;0,031162068;0,024499634;0,015183169;0,010616161;0,008825907;;;
717;0,093871379;0,20221391;0,149677978;0,138344212;0,104268742;0,083495736;0,079436271;0,0652152;0,044329535;0,04324348;0,030280666;0,024960184;0,014966102;0,011085942;0,008482044;;;
418;0,093866981;0,207046244;0,146129069;0,145443769;0,102816551;0,081519688;0,071320939;0,067809448;0,043514173;0,0444905;0,031048365;0,024355597;0,014554548;0,011154237;0,008796872;;;
679;0,093858646;0,198770398;0,153098986;0,148185899;0,088903626;0,088902625;0,073766092;0,069844158;0,0455969;0,042792692;0,03078068;0,024770142;0,014672559;0,011229348;0,008685897;;;
725;0,093858392;0,199486929;0,146998019;0,144682876;0,101527803;0,08460467;0,071951334;0,068563172;0,044756771;0,045670474;0,031925485;0,024489081;0,015518228;0,011056995;0,008768163;;;
440;0,093851924;0,190360186;0,144220898;0,156718758;0,098916666;0,082559772;0,079835202;0,065487591;0,045892759;0,043424105;0,032668216;0,025324144;0,014842991;0,010880717;0,008867995;;;
72;0,093847334;0,205135408;0,157548944;0,138601994;0,093550177;0,086166744;0,074682865;0,065012915;0,044908366;0,042661533;0,031258709;0,025321335;0,015138832;0,011026895;0,008985282;;;
934;0,093844212;0,203164557;0,149307384;0,14217323;0,096503357;0,088428874;0,072141297;0,067553242;0,046352988;0,042441626;0,0306171;0,025462659;0,015348301;0,011633503;0,008871882;;;
923;0,093843085;0,202111739;0,146082233;0,147484683;0,095411319;0,088023589;0,074730705;0,064709515;0,046983551;0,043489794;0,030919687;0,0253784;0,015028526;0,010828155;0,008818104;;;
623;0,093841366;0,200759474;0,151432454;0,138411524;0,10322687;0,087388099;0,069116137;0,068292829;0,046936317;0,044344997;0,030776067;0,024202018;0,014870519;0,011272828;0,008969867;;;
7;0,093811317;0,200932683;0,144266251;0,143613944;0,099641953;0,090157742;0,073765529;0,067084265;0,04482527;0,04353765;0,031704873;0,026148128;0,014471222;0,010904573;0,008945916;;;
958;0,09379188;0,196691568;0,14525228;0,149982297;0,096302333;0,091379606;0,073707766;0,066392154;0,047025926;0,042455609;0,031268496;0,0244144;0,015118599;0,011117509;0,008891457;;;
124;0,093770404;0,196133695;0,146500435;0,152943362;0,099380915;0,084820012;0,07278122;0,066337583;0,04336898;0,04572568;0,032059872;0,024713984;0,015359454;0,010961542;0,008913265;;;
464;0,093761965;0,20837279;0,144629607;0,145533513;0,096355228;0,084667639;0,073268811;0,066674872;0,045547247;0,043818698;0,031655685;0,024759938;0,014887275;0,011193332;0,008635366;;;
674;0,093748963;0,207073902;0,146687327;0,1478799;0,093521269;0,085600089;0,072538591;0,066435018;0,044754943;0,044130487;0,031897526;0,024568416;0,014884385;0,011152791;0,008875356;;;
838;0,093734772;0,197969966;0,150612769;0,146825414;0,092715807;0,087404868;0,075381847;0,067871251;0,044877873;0,044748176;0,03155443;0,025589287;0,015055629;0,010622495;0,008770186;;;
821;0,093706026;0,202392092;0,147147704;0,148845847;0,094269347;0,088050291;0,077773784;0,061298583;0,044000661;0,046215808;0,03075456;0,025067299;0,014787205;0,010621088;0,008775731;;;
888;0,093694287;0,20018926;0,142322793;0,154209757;0,099633132;0,082418813;0,073541375;0,067914848;0,045402535;0,043233346;0,030949382;0,025400076;0,015099887;0,010709843;0,008974955;;;
959;0,093690223;0,205496763;0,14892537;0,142495278;0,094045451;0,087099288;0,077452069;0,064492901;0,046073328;0,044062735;0,030585321;0,025059142;0,014833972;0,010579027;0,008799355;;;
187;0,093678782;0,202505637;0,150610877;0,145420163;0,098427921;0,08384831;0,075278772;0,064888301;0,044896849;0,043444836;0,03102821;0,024832743;0,0148644;0,011301506;0,008651476;;;
981;0,093672562;0,200593772;0,147356842;0,143242522;0,10384372;0,085654766;0,07279531;0,066854506;0,044475178;0,043798195;0,03206747;0,024361912;0,014736347;0,01136391;0,00885555;;;
794;0,09366638;0,208788989;0,13526437;0,152197337;0,098037908;0,084374481;0,074181968;0,067517401;0,047253943;0,041234826;0,030663393;0,025531359;0,015435987;0,010691003;0,008827035;;;
595;0,093663428;0,19230649;0,139761822;0,153843828;0,112204673;0,082195369;0,072833359;0,066124666;0,046402468;0,042627019;0,03228462;0,024633579;0,015020518;0,010993045;0,008768544;;;
376;0,093641975;0,205052558;0,142353891;0,141973625;0,097868627;0,093453937;0,073324815;0,066730622;0,044224277;0,043447869;0,031377107;0,025304085;0,014942194;0,011000376;0,008946018;;;
206;0,093626162;0,202639225;0,152226286;0,142179909;0,099055432;0,081441631;0,074285796;0,066021874;0,045854759;0,044347931;0,031188291;0,025375906;0,015543429;0,011072795;0,008766736;;;
692;0,093611937;0,195491341;0,14830903;0,148422426;0,099706486;0,084085016;0,074098428;0,067531974;0,04631382;0,043781524;0,031751752;0,025248206;0,015411976;0,010839726;0,009008295;;;
120;0,093594596;0,192074948;0,152243122;0,151648648;0,095580144;0,086633226;0,076138086;0,066169472;0,044562097;0,044298493;0,031117308;0,024914401;0,01453595;0,011126116;0,008957989;;;
136;0,093587993;0,197347616;0,138554415;0,160592224;0,093823265;0,085944853;0,073018354;0,070615384;0,045522906;0,043025719;0,031476929;0,024713278;0,015402938;0,011008881;0,008953237;;;
55;0,093564423;0,200772823;0,153434404;0,140451316;0,092155607;0,088920208;0,078779984;0,06354288;0,044945122;0,044717316;0,031841398;0,025418931;0,015089705;0,010953281;0,008977025;;;
313;0,0935572;0,207091068;0,140845642;0,151007409;0,09291665;0,087430494;0,076000991;0,065320797;0,043031321;0,044950471;0,031320733;0,025045041;0,01513242;0,011093744;0,008813218;;;
619;0,09354065;0,201246891;0,149546109;0,145541714;0,100517948;0,084747055;0,073080168;0,06673059;0,045024247;0,043369454;0,031099983;0,025156027;0,014372765;0,010764169;0,008802879;;;
467;0,093539333;0,200874431;0,146288326;0,147621449;0,095175783;0,086391557;0,077264726;0,065441288;0,046786305;0,042894794;0,030922372;0,0249825;0,015572019;0,011007022;0,008777429;;;
178;0,093534691;0,202584303;0,150204458;0,138246933;0,093838016;0,086830456;0,079324776;0,06803424;0,04572358;0,043893679;0,031583084;0,02500546;0,014864502;0,010901035;0,008965477;;;
9;0,093528942;0,203344392;0,145892512;0,140823896;0,102145516;0,083679548;0,076355022;0,066554799;0,046183228;0,043683498;0,030806969;0,025001425;0,015155617;0,011476118;0,008897459;;;
143;0,093513441;0,202947115;0,145766839;0,146563562;0,097353245;0,085861534;0,076445226;0,065645326;0,04400764;0,043630165;0,031986121;0,025587601;0,014728633;0,010502294;0,008974699;;;
935;0,093466449;0,195177269;0,149250664;0,143369646;0,10885258;0,08814746;0,069840579;0,064896917;0,044316083;0,044426247;0,031834572;0,024827935;0,014820855;0,01127144;0,008967754;;;
235;0,093464453;0,195607303;0,145098803;0,142652351;0,108630829;0,084591137;0,078377535;0,065990011;0,045621725;0,042114633;0,031702459;0,024540009;0,015413301;0,010803352;0,008856553;;;
661;0,093457331;0,200967498;0,137889066;0,14901446;0,099931918;0,081020136;0,079303684;0,073278512;0,044460808;0,043231036;0,031536833;0,025288642;0,014553796;0,010713332;0,008810278;;;
450;0,093452878;0,199429618;0,144556744;0,143840201;0,100219451;0,087756933;0,076318887;0,067341841;0,046082917;0,043737542;0,030707182;0,025186642;0,014912709;0,011176015;0,008733317;;;
251;0,093443509;0,194367913;0,142721594;0,155013068;0,09640298;0,088207553;0,07068729;0,072553437;0,046115155;0,04289283;0,031165576;0,024562912;0,015505004;0,01102675;0,008777938;;;
572;0,093431488;0,197253443;0,145949358;0,146016374;0,10219668;0,085848776;0,070580991;0,070652248;0,045708109;0,044667712;0,031279622;0,024383508;0,015723598;0,010925432;0,008814151;;;
86;0,093414645;0,193562482;0,147130993;0,149004474;0,099300149;0,084895353;0,07977823;0,067340479;0,04547323;0,043100361;0,031235455;0,025087305;0,014782999;0,010609756;0,008698734;;;
488;0,093405338;0,199289789;0,146691376;0,151250557;0,097871812;0,084281941;0,07851401;0,063360105;0,046191461;0,042442137;0,030823793;0,02451776;0,014939128;0,010932801;0,008893329;;;
417;0,093400779;0,193867819;0,148519988;0,143752956;0,110941556;0,083439945;0,06894852;0,06878764;0,045348987;0,04503422;0,031097288;0,025534242;0,014793612;0,0108804;0,009052828;;;
209;0,093392043;0,199222807;0,142141204;0,149768562;0,093217194;0,091355559;0,0801104;0,064374197;0,045005462;0,045035609;0,030928466;0,024905479;0,01429827;0,010796843;0,008839948;;;
621;0,093385979;0,199883666;0,154979528;0,145300111;0,101172442;0,083541814;0,071294644;0,06430358;0,045184401;0,042592333;0,032228943;0,024895757;0,014858647;0,01092299;0,008841142;;;
768;0,093378924;0,192506067;0,144762129;0,155190335;0,097622928;0,08519466;0,076277068;0,068831642;0,045284427;0,043687943;0,031032798;0,024625526;0,015150676;0,010964619;0,008869184;;;
566;0,0933549;0,213070165;0,144205746;0,141165758;0,091668379;0,087802073;0,07270183;0,067559375;0,046205302;0,043262101;0,031723521;0,02556424;0,015194369;0,011014906;0,008862234;;;
495;0,093340314;0,207045863;0,142861027;0,144856537;0,098144691;0,086460346;0,073083068;0,066477744;0,045535216;0,044093711;0,032294721;0,024651473;0,01478385;0,010880142;0,008831612;;;
551;0,093320633;0,192384443;0,157227738;0,149537474;0,092849629;0,082204798;0,077628731;0,068551223;0,045618348;0,043215835;0,031061295;0,024697724;0,015396649;0,010924472;0,008701642;;;
258;0,093316062;0,203148874;0,150320374;0,136468594;0,106574393;0,087269161;0,068213524;0,066291615;0,046814515;0,043295029;0,032423264;0,024591476;0,014695375;0,011093314;0,008800492;;;
470;0,093304149;0,195907719;0,150860682;0,144357718;0,09709784;0,085604648;0,081087764;0,066977881;0,044423739;0,042717663;0,032081854;0,02419438;0,015266353;0,010675063;0,008746696;;;
737;0,093298269;0,203155205;0,156570513;0,141286062;0,093713712;0,085249703;0,073606348;0,065438562;0,045728379;0,044177957;0,031056421;0,025245359;0,014650603;0,011072849;0,009048327;;;
912;0,09328834;0,196786008;0,15260085;0,139512735;0,099062012;0,086893979;0,077921068;0,068384486;0,044388916;0,043473221;0,031971017;0,023962938;0,015136084;0,011221326;0,00868536;;;
95;0,093280633;0,201997957;0,149058067;0,143593378;0,104620782;0,084758892;0,071581792;0,065435545;0,044947174;0,042817947;0,031243351;0,02503198;0,015044617;0,011074029;0,008794489;;;
669;0,093278716;0,203266588;0,14430626;0,145060584;0,101337438;0,088821567;0,073357404;0,066245156;0,045300112;0,042714249;0,030741658;0,024570326;0,014575362;0,0110813;0,008621996;;;
979;0,09327522;0,208096095;0,138184962;0,149491541;0,096771586;0,086381267;0,072807226;0,068798116;0,045975255;0,042171608;0,03115202;0,024892977;0,015550048;0,010917664;0,008809636;;;
244;0,093259397;0,198672392;0,145285415;0,152358233;0,102061201;0,081940295;0,074577613;0,0648289;0,045419409;0,045259353;0,03090959;0,02417924;0,014653269;0,011078455;0,008776637;;;
682;0,093237252;0,203138978;0,149897899;0,140279202;0,103268645;0,085827351;0,070079927;0,065606967;0,046533366;0,044402165;0,031111006;0,025035574;0,015160405;0,010699433;0,00895908;;;
155;0,09323476;0,197022573;0,143878499;0,153027565;0,096963649;0,088730694;0,072414296;0,065956776;0,046134292;0,044684969;0,03110182;0,025637516;0,014578464;0,010994058;0,008874829;;;
365;0,093213665;0,197131818;0,149294017;0,141631731;0,11063997;0,082328033;0,074715289;0,066218813;0,046180887;0,041916013;0,031083757;0,024642877;0,014596288;0,010868335;0,008752172;;;
610;0,093192945;0,194986482;0,146620121;0,147907129;0,098839269;0,088085723;0,075506437;0,067305898;0,045247866;0,044408143;0,031420814;0,024627614;0,01490004;0,011427808;0,008716655;;;
492;0,093191404;0,198007852;0,144104904;0,149911633;0,099740923;0,087137842;0,075085339;0,064624705;0,04612255;0,043633005;0,031201628;0,025125699;0,014976841;0,011417743;0,008909337;;;
319;0,093185344;0,198541215;0,143091259;0,150450369;0,101207178;0,082310351;0,081922946;0,064677511;0,044337151;0,044590858;0,030290287;0,024381024;0,014485541;0,010818921;0,008895389;;;
371;0,093180552;0,203214378;0,153134639;0,140673662;0,097244249;0,08636839;0,074027331;0,066654697;0,046678077;0,041946033;0,030242905;0,025090153;0,014926576;0,01110241;0,008696501;;;
125;0,093179738;0,2001659;0,13883379;0,15498725;0,099696658;0,08370193;0,077735591;0,065424944;0,046709338;0,043437245;0,030552054;0,024219256;0,014651236;0,011113129;0,00877168;;;
326;0,093176806;0,188019787;0,148818816;0,154764418;0,096309793;0,08797718;0,077181156;0,065692294;0,046846001;0,042717211;0,031524242;0,02500814;0,014746285;0,011507881;0,008886796;;;
352;0,093169937;0,200325262;0,142125468;0,157613932;0,100665892;0,086172168;0,069063875;0,064968514;0,044364881;0,043878224;0,030533123;0,025581393;0,015261525;0,010610402;0,008835343;;;
879;0,093144611;0,207200688;0,148652414;0,140278901;0,102006219;0,082025098;0,073762663;0,066471419;0,046245152;0,042990061;0,031111834;0,024221337;0,015159852;0,010888244;0,008986118;;;
81;0,09309856;0,197207086;0,147643208;0,151266176;0,093644101;0,085122343;0,07933423;0,064821058;0,045074925;0,044897578;0,031245958;0,024855644;0,015380778;0,010860405;0,008646511;;;
559;0,093090393;0,194305713;0,139713994;0,158702938;0,090228779;0,091771757;0,075144007;0,069050933;0,045398602;0,04295041;0,032764755;0,025513305;0,014811448;0,010854772;0,008788589;;;
685;0,093076176;0,205921485;0,138364279;0,146464265;0,10781304;0,081761284;0,075642472;0,06514549;0,04520681;0,042585278;0,030539286;0,025301656;0,015628907;0,011060116;0,008565632;;;
24;0,09304928;0,197498929;0,14238139;0,154141548;0,096694707;0,086333948;0,075579698;0,068286609;0,043264583;0,044157843;0,031707368;0,025256313;0,014859271;0,011050131;0,008787662;;;
281;0,093047986;0,203174435;0,14904731;0,142547128;0,098007018;0,086195893;0,072231307;0,0665942;0,047194368;0,042838921;0,031554307;0,025989033;0,014825976;0,010929483;0,008870619;;;
889;0,093041348;0,202938558;0,146490514;0,14223923;0,095643173;0,086239702;0,080136981;0,064416522;0,047339896;0,043622496;0,031384468;0,024975319;0,015085779;0,010543002;0,008944359;;;
701;0,093035427;0,199376523;0,139917903;0,15356879;0,100925993;0,085591998;0,071320116;0,069080759;0,045531639;0,042915485;0,031780202;0,024993502;0,015024165;0,011073197;0,008899728;;;
871;0,093033998;0,191593931;0,148407597;0,148605507;0,101547619;0,083109437;0,078132063;0,066616612;0,046222664;0,042276764;0,032638934;0,025083661;0,015806893;0,010869726;0,009088593;;;
